"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tests that mongos powers down when no config server is accessible.","127602","test_mongos_stops_without_config_server","tests.integration","Mon Jun 16 01:58:47 UTC 2025","passed","Mon Jun 16 02:00:54 UTC 2025","","test_charm","",""
"Verifies that the application and unit are active.","36036","test_waits_for_config_server","tests.integration","Mon Jun 16 01:44:52 UTC 2025","passed","Mon Jun 16 01:45:28 UTC 2025","","test_charm","",""
"","730442","test_mongos_rotate_certs","tests.integration.tls_tests","Mon Jun 16 02:06:31 UTC 2025","passed","Mon Jun 16 02:18:41 UTC 2025","","test_tls","",""
"Build and deploy a sharded cluster.","652800","test_build_and_deploy","tests.integration.upgrade_tests","Mon Jun 16 01:42:51 UTC 2025","passed","Mon Jun 16 01:53:43 UTC 2025","","test_upgrade","",""
"Verify mongos has user and is able to connect externally via IP-address.","1022","test_mongos_has_user","tests.integration.external_relations","Mon Jun 16 01:52:19 UTC 2025","passed","Mon Jun 16 01:52:20 UTC 2025","","test_charm","",""
"Verify hosts are up to date after scaling.","237504","test_mongos_can_scale","tests.integration.external_relations","Mon Jun 16 01:52:20 UTC 2025","passed","Mon Jun 16 01:56:17 UTC 2025","","test_charm","",""
"Tests that upgrade can be ran successfully.","131944","test_upgrade","tests.integration.upgrade_tests","Mon Jun 16 01:53:43 UTC 2025","passed","Mon Jun 16 01:55:55 UTC 2025","","test_upgrade","",""
"Verify mongos is running and can be accessed externally via IP-address.","308185","test_mongos_starts_with_config_server","tests.integration.external_relations","Mon Jun 16 01:47:10 UTC 2025","passed","Mon Jun 16 01:52:19 UTC 2025","","test_charm","",""
"Tests that mongos charm can disable TLS.","298723","test_mongos_tls_ca_mismatch","tests.integration.tls_tests","Mon Jun 16 02:29:57 UTC 2025","passed","Mon Jun 16 02:34:55 UTC 2025","","test_tls","",""
"","1879","test_user_with_extra_roles","tests.integration","Mon Jun 16 01:54:35 UTC 2025","passed","Mon Jun 16 01:54:37 UTC 2025","","test_charm","",""
"Tests that upgrade can be ran successfully.","70514","test_failed_upgrade_and_rollback","tests.integration.upgrade_tests","Mon Jun 16 01:51:27 UTC 2025","passed","Mon Jun 16 01:52:38 UTC 2025","","test_rollback","",""
"Tests that mongos charm can enable TLS.","444897","test_mongos_tls_enabled","tests.integration.tls_tests","Mon Jun 16 01:59:06 UTC 2025","passed","Mon Jun 16 02:06:31 UTC 2025","","test_tls","",""
"Build and deploy a sharded cluster.","298085","test_build_and_deploy","tests.integration.external_relations","Mon Jun 16 01:42:12 UTC 2025","passed","Mon Jun 16 01:47:10 UTC 2025","","test_charm","",""
"","1027","test_mongos_has_user","tests.integration","Mon Jun 16 01:50:16 UTC 2025","passed","Mon Jun 16 01:50:17 UTC 2025","","test_charm","",""
"Tests that mongos powers down when no config server is accessible.","249905","test_mongos_can_scale","tests.integration","Mon Jun 16 01:54:37 UTC 2025","passed","Mon Jun 16 01:58:47 UTC 2025","","test_charm","",""
"Test that mongos can enable TLS after being integrated to cluster .","308003","test_tls_reenabled","tests.integration.tls_tests","Mon Jun 16 02:24:49 UTC 2025","passed","Mon Jun 16 02:29:57 UTC 2025","","test_tls","",""
"Tests race condition: mongos charm can integrate with TLS and then the config-server.","442160","test_mongos_tls_enabled","tests.integration.tls_tests","Mon Jun 16 01:55:41 UTC 2025","passed","Mon Jun 16 02:03:04 UTC 2025","","test_tls_race_conds","",""
"","258214","test_mongos_updates_config_db","tests.integration","Mon Jun 16 01:50:17 UTC 2025","passed","Mon Jun 16 01:54:35 UTC 2025","","test_charm","",""
"Build and deploy a sharded cluster.","965896","test_build_and_deploy","tests.integration.tls_tests","Mon Jun 16 01:43:00 UTC 2025","passed","Mon Jun 16 01:59:06 UTC 2025","","test_tls","",""
"Build and deploy a sharded cluster.","360577","test_build_and_deploy","tests.integration","Mon Jun 16 01:38:51 UTC 2025","passed","Mon Jun 16 01:44:52 UTC 2025","","test_charm","",""
"Build and deploy a sharded cluster.","684907","test_build_and_deploy","tests.integration.upgrade_tests","Mon Jun 16 01:40:02 UTC 2025","passed","Mon Jun 16 01:51:27 UTC 2025","","test_rollback","",""
"Tests that mongos charm can disable TLS.","367613","test_mongos_tls_disabled","tests.integration.tls_tests","Mon Jun 16 02:18:41 UTC 2025","passed","Mon Jun 16 02:24:49 UTC 2025","","test_tls","",""
"Build and deploy a sharded cluster.","870644","test_build_and_deploy","tests.integration.tls_tests","Mon Jun 16 01:41:11 UTC 2025","passed","Mon Jun 16 01:55:41 UTC 2025","","test_tls_race_conds","",""
"","288069","test_mongos_starts_with_config_server","tests.integration","Mon Jun 16 01:45:28 UTC 2025","passed","Mon Jun 16 01:50:16 UTC 2025","","test_charm","",""
