"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that the application and unit are active.","73734","test_waits_for_config_server","tests.integration","2026-01-13","passed","2026-01-13","","test_charm","",""
"","154213","test_mongos_starts_with_config_server","tests.integration","2026-01-13","passed","2026-01-13","","test_charm","",""
"Build and deploy a sharded cluster.","1191038","test_build_and_deploy","tests.integration","2026-01-13","passed","2026-01-13","","test_charm","",""
