"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that the application and unit are active.","38538","test_waits_for_config_server","tests.integration","Mon Aug 11 01:44:30 UTC 2025","passed","Mon Aug 11 01:45:08 UTC 2025","","test_charm","",""
"","124677","test_mongos_starts_with_config_server","tests.integration","Mon Aug 11 01:45:08 UTC 2025","passed","Mon Aug 11 01:47:13 UTC 2025","","test_charm","",""
"Build and deploy a sharded cluster.","377757","test_build_and_deploy","tests.integration","Mon Aug 11 01:38:12 UTC 2025","passed","Mon Aug 11 01:44:30 UTC 2025","","test_charm","",""
