"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Tests that mongos powers down when no config server is accessible.","168702","test_mongos_can_scale","tests.integration","Tue Sep 03 01:41:18 UTC 2024","passed","Tue Sep 03 01:44:06 UTC 2024","","test_charm","",""
"Build and deploy a sharded cluster.","442679","test_build_and_deploy","tests.integration.upgrade_tests","Tue Sep 03 01:27:35 UTC 2024","passed","Tue Sep 03 01:34:58 UTC 2024","","test_upgrade","",""
"Tests that mongos powers down when no config server is accessible.","131630","test_mongos_stops_without_config_server","tests.integration","Tue Sep 03 01:44:06 UTC 2024","passed","Tue Sep 03 01:46:18 UTC 2024","","test_charm","",""
"Build and deploy a sharded cluster.","231145","test_build_and_deploy","tests.integration","Tue Sep 03 01:27:45 UTC 2024","passed","Tue Sep 03 01:31:37 UTC 2024","","test_charm","",""
"","199476","test_mongos_updates_config_db","tests.integration","Tue Sep 03 01:37:53 UTC 2024","passed","Tue Sep 03 01:41:12 UTC 2024","","test_charm","",""
"Tests that mongos charm can enable TLS.","763501","test_mongos_tls_enabled","tests.integration.tls_tests","Tue Sep 03 01:38:26 UTC 2024","passed","Tue Sep 03 01:51:09 UTC 2024","","test_tls","",""
"Test that mongos can enable TLS after being integrated to cluster .","307773","test_tls_reenabled","tests.integration.tls_tests","Tue Sep 03 02:11:50 UTC 2024","passed","Tue Sep 03 02:16:58 UTC 2024","","test_tls","",""
"Verifies that the application and unit are active.","33930","test_waits_for_config_server","tests.integration","Tue Sep 03 01:31:37 UTC 2024","passed","Tue Sep 03 01:32:10 UTC 2024","","test_charm","",""
"Verify mongos has user and is able to connect externally via IP-address.","2386","test_mongos_has_user","tests.integration.external_relations","Tue Sep 03 01:37:56 UTC 2024","passed","Tue Sep 03 01:37:58 UTC 2024","","test_charm","",""
"Tests that upgrade can be ran successfully.","129680","test_upgdade","tests.integration.upgrade_tests","Tue Sep 03 01:34:58 UTC 2024","passed","Tue Sep 03 01:37:08 UTC 2024","","test_upgrade","",""
"Tests that mongos charm can disable TLS.","518520","test_mongos_tls_ca_mismatch","tests.integration.tls_tests","Tue Sep 03 02:16:58 UTC 2024","passed","Tue Sep 03 02:25:37 UTC 2024","","test_tls","",""
"Tests that upgrade can be ran successfully.","129277","test_upgdade","tests.integration.upgrade_tests","Tue Sep 03 01:35:50 UTC 2024","passed","Tue Sep 03 01:37:59 UTC 2024","","test_rollback","",""
"","873101","test_mongos_rotate_certs","tests.integration.tls_tests","Tue Sep 03 01:51:09 UTC 2024","passed","Tue Sep 03 02:05:42 UTC 2024","","test_tls","",""
"","2378","test_mongos_has_user","tests.integration","Tue Sep 03 01:37:51 UTC 2024","passed","Tue Sep 03 01:37:53 UTC 2024","","test_charm","",""
"Verify mongos is running and can be accessed externally via IP-address.","368953","test_mongos_starts_with_config_server","tests.integration.external_relations","Tue Sep 03 01:31:47 UTC 2024","passed","Tue Sep 03 01:37:56 UTC 2024","","test_charm","",""
"","340112","test_mongos_starts_with_config_server","tests.integration","Tue Sep 03 01:32:10 UTC 2024","passed","Tue Sep 03 01:37:51 UTC 2024","","test_charm","",""
"Build and deploy a sharded cluster.","472534","test_build_and_deploy","tests.integration.upgrade_tests","Tue Sep 03 01:27:58 UTC 2024","passed","Tue Sep 03 01:35:50 UTC 2024","","test_rollback","",""
"Tests that mongos charm can disable TLS.","368052","test_mongos_tls_disabled","tests.integration.tls_tests","Tue Sep 03 02:05:42 UTC 2024","passed","Tue Sep 03 02:11:50 UTC 2024","","test_tls","",""
"Build and deploy a sharded cluster.","206221","test_build_and_deploy","tests.integration.external_relations","Tue Sep 03 01:28:20 UTC 2024","passed","Tue Sep 03 01:31:47 UTC 2024","","test_charm","",""
"","5106","test_user_with_extra_roles","tests.integration","Tue Sep 03 01:41:12 UTC 2024","passed","Tue Sep 03 01:41:18 UTC 2024","","test_charm","",""
"Build and deploy a sharded cluster.","647431","test_build_and_deploy","tests.integration.tls_tests","Tue Sep 03 01:27:38 UTC 2024","passed","Tue Sep 03 01:38:26 UTC 2024","","test_tls","",""
