"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Build and deploy a sharded cluster.","622912","test_build_and_deploy","tests.integration","2025-10-18","broken","2025-10-18","","test_charm","",""
"Verifies that the application and unit are active.","0","test_waits_for_config_server","tests.integration","2025-10-18","skipped","2025-10-18","","test_charm","",""
"","0","test_mongos_starts_with_config_server","tests.integration","2025-10-18","skipped","2025-10-18","","test_charm","",""
