"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifies that the application and unit are active.","41021","test_waits_for_config_server","tests.integration","2025-09-17","passed","2025-09-17","","test_charm","",""
"","119799","test_mongos_starts_with_config_server","tests.integration","2025-09-17","passed","2025-09-17","","test_charm","",""
"Build and deploy a sharded cluster.","380812","test_build_and_deploy","tests.integration","2025-09-17","passed","2025-09-17","","test_charm","",""
