"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Build and deploy a sharded cluster.","370594","test_build_and_deploy","tests.integration","Sun Aug 24 01:38:29 UTC 2025","passed","Sun Aug 24 01:44:40 UTC 2025","","test_charm","",""
"","125069","test_mongos_starts_with_config_server","tests.integration","Sun Aug 24 01:45:19 UTC 2025","passed","Sun Aug 24 01:47:25 UTC 2025","","test_charm","",""
"Verifies that the application and unit are active.","39550","test_waits_for_config_server","tests.integration","Sun Aug 24 01:44:40 UTC 2025","passed","Sun Aug 24 01:45:19 UTC 2025","","test_charm","",""
